id,aquarium_id,sensor_id,value,created_at,updated_at
952,1,1,25.07,"2022-07-11 13:17:34.121326","2022-07-23 22:11:56.632684"
953,1,1,25.59,"2022-07-18 04:17:45.489252","2022-07-23 22:11:56.640094"
954,1,1,25.87,"2022-06-25 10:08:10.314491","2022-07-23 22:11:56.649424"
955,1,1,26.08,"2022-07-14 07:13:51.360044","2022-07-23 22:11:56.659691"
956,1,1,27.72,"2022-07-03 00:19:40.173690","2022-07-23 22:11:56.667370"
957,1,1,25.8,"2022-07-06 10:58:12.304516","2022-07-23 22:11:56.674105"
958,1,1,25.52,"2022-07-08 02:34:55.735353","2022-07-23 22:11:56.684873"
959,1,1,25.84,"2022-07-01 01:23:45.045961","2022-07-23 22:11:56.697524"
960,1,1,25.1,"2022-07-05 03:50:37.761449","2022-07-23 22:11:56.708748"
961,1,1,25.75,"2022-07-08 14:20:01.714322","2022-07-23 22:11:56.722017"
962,1,1,25.37,"2022-07-22 22:46:06.354747","2022-07-23 22:11:56.731667"
963,1,1,27.12,"2022-07-04 06:43:13.338681","2022-07-23 22:11:56.744544"
964,1,1,26.28,"2022-07-22 23:42:15.122359","2022-07-23 22:11:56.753410"
965,1,1,27.76,"2022-07-17 10:55:19.963228","2022-07-23 22:11:56.767907"
966,1,1,25.64,"2022-07-11 01:06:25.086534","2022-07-23 22:11:56.778644"
967,1,1,25.03,"2022-07-20 05:53:51.897354","2022-07-23 22:11:56.788241"
968,1,1,27.79,"2022-07-08 15:30:01.113739","2022-07-23 22:11:56.798336"
969,1,1,27.96,"2022-07-22 03:19:06.583630","2022-07-23 22:11:56.805790"
970,1,1,27.31,"2022-07-16 21:19:47.514534","2022-07-23 22:11:56.818058"
971,1,1,26.09,"2022-07-18 14:26:40.790796","2022-07-23 22:11:56.834611"
972,1,1,27.48,"2022-07-06 07:14:25.125279","2022-07-23 22:11:56.846255"
973,1,1,26.26,"2022-06-26 16:48:06.631630","2022-07-23 22:11:56.856549"
974,1,1,26.3,"2022-07-13 09:46:45.771836","2022-07-23 22:11:56.862740"
975,1,1,26.5,"2022-07-13 08:03:21.903973","2022-07-23 22:11:56.872644"
976,1,1,27.17,"2022-07-19 09:20:10.058359","2022-07-23 22:11:56.881915"
977,1,1,25.56,"2022-07-05 14:50:11.395625","2022-07-23 22:11:56.897497"
978,1,1,25.25,"2022-07-22 02:11:30.406720","2022-07-23 22:11:56.916619"
979,1,1,25.82,"2022-07-21 11:49:14.341204","2022-07-23 22:11:56.936625"
980,1,1,25.47,"2022-07-12 19:49:40.623608","2022-07-23 22:11:56.947727"
981,1,1,25.65,"2022-07-10 12:17:22.150243","2022-07-23 22:11:56.962064"
982,1,1,25.66,"2022-07-08 05:59:05.303039","2022-07-23 22:11:56.972477"
983,1,1,27.07,"2022-07-12 05:52:02.679291","2022-07-23 22:11:56.989779"
984,1,1,25.16,"2022-07-20 05:07:55.897646","2022-07-23 22:11:57.000936"
985,1,1,26.23,"2022-07-19 07:25:13.632014","2022-07-23 22:11:57.011630"
986,1,1,25.78,"2022-07-19 06:43:14.278269","2022-07-23 22:11:57.021547"
987,1,1,25.39,"2022-07-19 01:44:55.041229","2022-07-23 22:11:57.032081"
988,1,1,26.28,"2022-07-05 05:13:23.605670","2022-07-23 22:11:57.046419"
989,1,1,25.32,"2022-07-19 09:07:32.942475","2022-07-23 22:11:57.055941"
990,1,1,26.86,"2022-07-18 07:23:08.601151","2022-07-23 22:11:57.064438"
991,1,1,26.5,"2022-07-13 09:04:55.502253","2022-07-23 22:11:57.072898"
992,1,1,27.2,"2022-07-09 08:51:58.751174","2022-07-23 22:11:57.082463"
993,1,1,26.74,"2022-07-07 18:07:59.995812","2022-07-23 22:11:57.092358"
994,1,1,26.57,"2022-07-22 08:45:40.655082","2022-07-23 22:11:57.107029"
995,1,1,26.07,"2022-07-07 15:41:40.973281","2022-07-23 22:11:57.116899"
996,1,1,27.24,"2022-07-12 23:06:06.258642","2022-07-23 22:11:57.131733"
997,1,1,26.94,"2022-07-04 13:09:02.284150","2022-07-23 22:11:57.145474"
998,1,1,25.32,"2022-07-07 00:45:55.956305","2022-07-23 22:11:57.154767"
999,1,1,25.98,"2022-07-08 12:33:07.705588","2022-07-23 22:11:57.166293"
1000,1,1,26.62,"2022-07-19 07:39:15.267078","2022-07-23 22:11:57.174465"
1001,1,1,26.82,"2022-07-21 21:08:17.289024","2022-07-23 22:11:57.182331"
1002,1,1,25.42,"2022-07-02 14:12:18.868851","2022-07-23 22:11:57.193044"
1003,1,1,26.98,"2022-07-03 22:32:24.006148","2022-07-23 22:11:57.204989"
1004,1,1,27.5,"2022-07-01 13:50:22.383678","2022-07-23 22:11:57.215739"
1005,1,1,27.4,"2022-07-07 16:34:16.375687","2022-07-23 22:11:57.225976"
1006,1,1,26.43,"2022-07-07 20:37:37.846944","2022-07-23 22:11:57.234985"
1007,1,1,27.6,"2022-07-18 23:02:20.997105","2022-07-23 22:11:57.242680"
1008,1,1,25.44,"2022-07-20 00:32:31.790476","2022-07-23 22:11:57.250169"
1009,1,1,27.86,"2022-06-26 18:20:02.859296","2022-07-23 22:11:57.256533"
1010,1,1,28.0,"2022-06-25 01:24:59.201780","2022-07-23 22:11:57.263900"
1011,1,1,27.75,"2022-07-18 09:58:10.575794","2022-07-23 22:11:57.278312"
1012,1,1,26.97,"2022-07-07 14:43:06.321400","2022-07-23 22:11:57.288174"
1013,1,1,27.38,"2022-07-18 14:27:22.200645","2022-07-23 22:11:57.295093"
1014,1,1,26.99,"2022-07-01 04:44:58.025037","2022-07-23 22:13:38.729568"
1015,1,1,26.7,"2022-06-25 02:23:58.002776","2022-07-23 22:13:38.750288"
1016,1,1,27.16,"2022-06-30 09:47:19.316236","2022-07-23 22:13:38.760251"
1017,1,1,26.73,"2022-07-07 09:06:34.782350","2022-07-23 22:13:38.770233"
1018,1,1,25.63,"2022-07-11 06:45:29.363030","2022-07-23 22:13:38.778339"
1019,1,1,26.26,"2022-07-10 17:09:45.370996","2022-07-23 22:13:38.791187"
1020,1,1,26.82,"2022-07-20 15:56:51.312410","2022-07-23 22:13:38.807587"
1021,1,1,25.45,"2022-07-17 05:55:02.299364","2022-07-23 22:13:38.819781"
1022,1,1,25.39,"2022-06-26 09:21:07.012748","2022-07-23 22:13:38.832834"
1023,1,1,26.76,"2022-07-22 09:07:57.906940","2022-07-23 22:13:38.845156"
1024,1,1,27.71,"2022-07-06 12:38:04.729286","2022-07-23 22:13:38.858976"
1025,1,1,26.88,"2022-06-25 05:26:29.164330","2022-07-23 22:13:38.875133"
1026,1,1,26.4,"2022-07-13 05:49:33.659158","2022-07-23 22:13:38.888099"
1027,1,1,27.64,"2022-07-01 00:51:41.765927","2022-07-23 22:13:38.906892"
1028,1,1,27.37,"2022-07-13 14:52:14.608680","2022-07-23 22:13:38.920624"
1029,1,1,25.72,"2022-07-13 04:58:29.934198","2022-07-23 22:13:38.932018"
1030,1,1,27.82,"2022-07-20 07:35:32.129823","2022-07-23 22:13:38.944271"
1031,1,1,25.97,"2022-07-02 10:03:28.524639","2022-07-23 22:13:38.955186"
1032,1,1,27.85,"2022-07-18 18:28:13.829366","2022-07-23 22:13:38.969502"
1033,1,1,27.16,"2022-07-22 11:20:45.619298","2022-07-23 22:13:38.981772"
1034,1,1,25.45,"2022-07-12 10:37:59.208446","2022-07-23 22:13:38.999987"
1035,1,1,26.56,"2022-07-15 09:15:24.804239","2022-07-23 22:13:39.009836"
1036,1,1,25.36,"2022-07-18 17:23:11.399054","2022-07-23 22:13:39.017921"
1037,1,1,26.51,"2022-07-22 06:42:59.870102","2022-07-23 22:13:39.028011"
1038,1,1,25.2,"2022-07-13 19:30:50.314292","2022-07-23 22:13:39.035259"
1039,1,1,27.67,"2022-07-20 09:12:10.362129","2022-07-23 22:13:39.044747"
1040,1,1,27.23,"2022-07-22 14:16:22.777786","2022-07-23 22:13:39.060423"
1041,1,1,27.89,"2022-06-28 23:45:06.227137","2022-07-23 22:13:39.068181"
1042,1,1,26.58,"2022-07-19 20:33:37.176750","2022-07-23 22:13:39.074606"
1043,1,1,27.52,"2022-07-02 16:52:18.504465","2022-07-23 22:13:39.088293"
1044,1,1,27.03,"2022-07-19 18:59:06.370472","2022-07-23 22:13:39.097158"
1045,1,1,25.21,"2022-07-06 00:09:20.003038","2022-07-23 22:13:39.104531"
1046,1,1,27.75,"2022-06-26 11:23:56.943721","2022-07-23 22:13:39.111318"
1047,1,1,26.08,"2022-07-10 16:45:02.940809","2022-07-23 22:13:39.123502"
1048,1,1,25.99,"2022-07-02 09:47:51.173421","2022-07-23 22:13:39.137039"
1049,1,1,27.3,"2022-07-06 05:42:21.984799","2022-07-23 22:13:39.147417"
1050,1,1,25.8,"2022-07-16 06:34:35.190718","2022-07-23 22:13:39.156630"
1051,1,1,25.61,"2022-07-19 10:37:32.546105","2022-07-23 22:13:39.164232"
1052,1,1,26.34,"2022-07-13 18:01:40.851085","2022-07-23 22:13:39.175100"
1053,1,1,26.18,"2022-07-09 02:19:23.389382","2022-07-23 22:13:39.188702"
1054,1,1,25.1,"2022-07-06 22:40:20.098897","2022-07-23 22:13:39.201924"
1055,1,1,27.08,"2022-07-21 08:40:13.481594","2022-07-23 22:13:39.211886"
1056,1,1,26.68,"2022-07-03 00:56:56.887209","2022-07-23 22:13:39.221583"
1057,1,1,27.35,"2022-06-30 21:57:49.176012","2022-07-23 22:13:39.229993"
1058,1,1,26.55,"2022-07-19 21:01:12.184033","2022-07-23 22:13:39.239080"
1059,1,1,26.2,"2022-07-14 04:26:11.848891","2022-07-23 22:13:39.254535"
1060,1,1,27.95,"2022-07-03 17:44:07.142227","2022-07-23 22:13:39.272163"
1061,1,1,27.08,"2022-07-20 20:20:20.961966","2022-07-23 22:13:39.288150"
1062,1,1,27.63,"2022-07-04 20:59:04.654750","2022-07-23 22:13:39.302281"
1063,1,1,27.4,"2022-07-13 19:49:14.373426","2022-07-23 22:13:39.328662"
1064,1,1,25.23,"2022-07-21 19:58:36.874358","2022-07-23 22:13:39.343197"
1065,1,1,26.46,"2022-07-23 13:58:07.964933","2022-07-23 22:13:39.353008"
1066,1,1,27.37,"2022-07-11 06:15:10.944530","2022-07-23 22:13:39.361554"
1067,1,1,26.98,"2022-07-03 14:37:59.430720","2022-07-23 22:13:39.371071"
1068,1,1,25.07,"2022-06-30 23:58:55.414239","2022-07-23 22:13:39.379444"
1069,1,1,26.92,"2022-06-29 08:57:13.607741","2022-07-23 22:13:39.387409"
1070,1,1,27.43,"2022-06-25 09:31:43.339062","2022-07-23 22:13:39.402484"
1071,1,1,26.51,"2022-07-05 18:15:42.107830","2022-07-23 22:13:39.412293"
1072,1,1,26.9,"2022-07-13 05:06:29.545903","2022-07-23 22:13:39.419033"
1073,1,1,27.51,"2022-07-20 15:54:40.463441","2022-07-23 22:13:39.426883"
1074,1,1,25.4,"2022-07-13 13:18:28.558723","2022-07-23 22:13:39.435118"
1075,1,1,25.48,"2022-07-13 14:12:56.167163","2022-07-23 22:13:39.450157"
1076,1,1,26.28,"2022-07-09 22:09:04.750795","2022-07-23 22:13:39.461979"
1077,1,1,25.95,"2022-07-17 06:50:26.026155","2022-07-23 22:13:39.470682"
1078,1,1,26.88,"2022-07-11 04:59:54.061023","2022-07-23 22:13:39.478395"
1079,1,1,27.03,"2022-07-18 10:43:36.645725","2022-07-23 22:13:39.490465"
1080,1,1,25.3,"2022-07-05 23:33:10.263062","2022-07-23 22:13:39.497937"
1081,1,1,25.6,"2022-07-16 11:25:12.498597","2022-07-23 22:13:39.505085"
1082,1,1,27.24,"2022-07-18 03:20:28.790696","2022-07-23 22:13:39.514696"
1083,1,1,26.86,"2022-07-11 20:02:54.420242","2022-07-23 22:13:39.528211"
1084,1,1,26.02,"2022-07-03 23:18:42.851037","2022-07-23 22:13:39.539590"
1085,1,1,26.38,"2022-06-24 19:52:10.912133","2022-07-23 22:13:39.547458"
1086,1,1,26.18,"2022-07-05 03:21:04.318648","2022-07-23 22:13:39.554319"
1087,1,1,27.51,"2022-07-18 04:09:23.036435","2022-07-23 22:13:39.563878"
1088,1,1,25.36,"2022-07-06 01:50:40.617180","2022-07-23 22:13:39.576776"
1089,1,1,26.93,"2022-07-20 23:46:13.526946","2022-07-23 22:13:39.595606"
1090,1,1,26.54,"2022-07-02 17:17:09.201437","2022-07-23 22:13:39.605586"
1091,1,1,27.14,"2022-07-16 13:38:02.214757","2022-07-23 22:13:39.614469"
1092,1,1,26.15,"2022-06-24 00:40:16.757232","2022-07-23 22:13:39.638540"
1093,1,1,27.75,"2022-06-27 04:59:37.168320","2022-07-23 22:13:39.657935"
1094,1,1,25.06,"2022-07-20 03:54:57.532599","2022-07-23 22:13:39.666248"
1095,1,1,26.72,"2022-07-11 20:40:10.956562","2022-07-23 22:13:39.672924"
1096,1,1,26.81,"2022-07-07 15:43:35.805066","2022-07-23 22:13:39.680873"
1097,1,1,27.42,"2022-07-06 07:53:56.049577","2022-07-23 22:13:39.688348"
1098,1,1,25.17,"2022-07-15 12:08:49.752953","2022-07-23 22:13:39.698572"
1099,1,1,26.9,"2022-07-22 19:42:33.585881","2022-07-23 22:13:39.706522"
1100,1,1,27.82,"2022-07-14 21:15:31.631291","2022-07-23 22:13:39.716269"
1101,1,1,26.77,"2022-07-18 17:49:34.852727","2022-07-23 22:13:39.725381"
1102,1,1,27.35,"2022-07-23 20:33:14.566799","2022-07-23 22:13:39.732720"
1103,1,1,25.37,"2022-07-02 23:05:21.477194","2022-07-23 22:13:39.739388"
1104,1,1,26.37,"2022-07-04 16:57:23.138021","2022-07-23 22:13:39.746778"
1105,1,1,25.82,"2022-06-29 09:50:52.576375","2022-07-23 22:13:39.759765"
1106,1,1,25.6,"2022-07-13 20:28:12.980455","2022-07-23 22:13:39.774946"
1107,1,1,25.45,"2022-07-17 10:08:15.498231","2022-07-23 22:13:39.795208"
1108,1,1,27.95,"2022-07-11 18:48:08.164486","2022-07-23 22:13:39.806648"
1109,1,1,27.33,"2022-07-22 22:27:57.236187","2022-07-23 22:13:39.817727"
1110,1,1,25.0,"2022-07-21 11:08:54.941803","2022-07-23 22:13:39.828421"
1111,1,1,25.15,"2022-06-28 09:27:34.894367","2022-07-23 22:13:39.851933"
1112,1,1,26.53,"2022-07-23 15:47:14.360088","2022-07-23 22:13:39.866389"
1113,1,1,27.75,"2022-06-26 14:50:55.579224","2022-07-23 22:13:39.887625"
1114,1,1,26.45,"2022-07-21 10:32:47.808534","2022-07-23 22:13:39.907583"
1115,1,1,27.8,"2022-07-11 13:55:20.793421","2022-07-23 22:13:39.926795"
1116,1,1,25.23,"2022-07-03 13:05:56.159787","2022-07-23 22:13:39.937716"
1117,1,1,25.29,"2022-07-03 17:38:50.472706","2022-07-23 22:13:39.948907"
1118,1,1,27.61,"2022-07-06 16:50:59.505272","2022-07-23 22:13:39.960419"
1119,1,1,27.51,"2022-07-11 08:44:23.516470","2022-07-23 22:13:39.977094"
1120,1,1,27.48,"2022-06-26 22:23:02.399903","2022-07-23 22:13:39.987767"
1121,1,1,26.15,"2022-06-27 23:24:10.713075","2022-07-23 22:13:40.009974"
1122,1,1,27.84,"2022-07-20 06:31:37.084524","2022-07-23 22:13:40.020405"
1123,1,1,25.73,"2022-07-11 06:20:26.647021","2022-07-23 22:13:40.028870"
1124,1,1,25.21,"2022-07-03 01:20:24.251995","2022-07-23 22:13:40.042574"
1125,1,1,26.24,"2022-07-06 21:38:07.323891","2022-07-23 22:13:40.056630"
1126,1,1,27.69,"2022-07-23 00:40:03.415486","2022-07-23 22:13:40.067027"
1127,1,1,25.83,"2022-06-29 20:47:01.402019","2022-07-23 22:13:40.085151"
1128,1,1,26.21,"2022-07-09 11:38:15.911162","2022-07-23 22:13:40.098003"
1129,1,1,26.67,"2022-07-06 18:17:44.601840","2022-07-23 22:13:40.109029"
1130,1,1,27.59,"2022-07-15 15:28:03.229732","2022-07-23 22:13:40.116939"
1131,1,1,26.09,"2022-07-17 17:07:52.465342","2022-07-23 22:13:40.127545"
1132,1,1,26.53,"2022-07-12 13:42:24.938879","2022-07-23 22:13:40.139306"
1133,1,1,25.3,"2022-07-05 07:01:53.990948","2022-07-23 22:13:40.147043"
1134,1,1,26.2,"2022-07-22 03:48:06.431195","2022-07-23 22:13:40.154040"
1135,1,1,26.89,"2022-07-05 04:29:07.027519","2022-07-23 22:13:40.161924"
1136,1,1,27.21,"2022-07-08 01:23:02.507235","2022-07-23 22:13:40.169295"
1137,1,1,27.36,"2022-07-03 14:10:30.811521","2022-07-23 22:13:40.177701"
1138,1,1,25.36,"2022-06-25 09:26:51.574760","2022-07-23 22:13:40.185840"
1139,1,1,26.22,"2022-06-25 09:15:18.919904","2022-07-23 22:13:40.196198"
1140,1,1,26.67,"2022-07-11 05:32:29.656082","2022-07-23 22:13:40.204546"
1141,1,1,26.84,"2022-07-15 13:33:23.012420","2022-07-23 22:13:40.212212"
1142,1,1,27.73,"2022-07-04 21:50:59.590896","2022-07-23 22:13:40.218669"
1143,1,1,27.74,"2022-07-03 03:44:31.368917","2022-07-23 22:13:40.226229"
1144,1,1,27.76,"2022-06-27 03:01:58.637664","2022-07-23 22:13:40.233420"
1145,1,1,26.81,"2022-07-09 18:34:31.597482","2022-07-23 22:13:40.240714"
1146,1,1,28.0,"2022-07-07 16:44:28.286316","2022-07-23 22:13:40.252929"
1147,1,1,25.91,"2022-07-02 09:12:16.334199","2022-07-23 22:13:40.259381"
1148,1,1,26.39,"2022-06-25 04:26:00.096186","2022-07-23 22:13:40.265382"
1149,1,1,27.2,"2022-06-30 23:02:12.262326","2022-07-23 22:13:40.271946"
1150,1,1,27.09,"2022-07-10 04:24:57.569381","2022-07-23 22:13:40.281940"
1151,1,1,27.04,"2022-06-26 23:53:48.325941","2022-07-23 22:13:40.291405"
1152,1,1,25.6,"2022-07-10 11:38:42.045441","2022-07-23 22:13:40.308501"
1153,1,1,26.49,"2022-06-29 08:20:35.621052","2022-07-23 22:13:40.320980"
1154,1,1,27.3,"2022-07-08 14:18:18.402725","2022-07-23 22:13:40.329557"
1155,1,1,27.87,"2022-07-16 00:50:10.150697","2022-07-23 22:13:40.345142"
1156,1,1,26.01,"2022-07-03 07:51:07.775450","2022-07-23 22:13:40.353556"
1157,1,1,25.71,"2022-06-25 08:06:03.960786","2022-07-23 22:13:40.372387"
1158,1,1,26.12,"2022-07-04 14:44:07.508896","2022-07-23 22:13:40.406001"
1159,1,1,26.64,"2022-07-21 04:44:43.812815","2022-07-23 22:13:40.414798"
1160,1,1,25.0,"2022-06-25 10:07:14.207780","2022-07-23 22:13:40.425655"
1161,1,1,27.73,"2022-07-02 00:14:07.634364","2022-07-23 22:13:40.433770"
1162,1,1,25.49,"2022-07-01 09:49:35.883053","2022-07-23 22:13:40.445981"
1163,1,1,27.4,"2022-07-14 09:16:49.256512","2022-07-23 22:13:40.460114"
1164,1,1,26.38,"2022-07-07 02:44:03.161121","2022-07-23 22:13:40.475254"
1165,1,1,26.66,"2022-07-11 21:03:25.381793","2022-07-23 22:13:40.486956"
1166,1,1,25.85,"2022-06-24 08:49:19.021378","2022-07-23 22:13:40.496174"
1167,1,1,26.0,"2022-07-16 21:12:23.043545","2022-07-23 22:13:40.504168"
1168,1,1,26.91,"2022-06-24 10:03:22.503699","2022-07-23 22:13:40.521532"
1169,1,1,26.44,"2022-06-28 19:01:23.646478","2022-07-23 22:13:40.533152"
1170,1,1,26.34,"2022-07-09 13:50:37.525059","2022-07-23 22:13:40.544889"
1171,1,1,26.01,"2022-07-21 06:14:05.760996","2022-07-23 22:13:40.555628"
1172,1,1,25.16,"2022-07-15 11:50:04.104105","2022-07-23 22:13:40.566858"
1173,1,1,26.58,"2022-06-27 15:03:35.197224","2022-07-23 22:13:40.574150"
1174,1,1,25.62,"2022-07-07 18:08:39.859172","2022-07-23 22:13:40.589492"
1175,1,1,26.98,"2022-06-25 18:58:29.608454","2022-07-23 22:13:40.600293"
1176,1,1,27.12,"2022-07-02 05:31:21.423056","2022-07-23 22:13:40.610126"
1177,1,1,25.96,"2022-07-02 20:59:12.589958","2022-07-23 22:13:40.618383"
1178,1,1,26.59,"2022-07-09 00:06:32.512113","2022-07-23 22:13:40.626694"
1179,1,1,26.01,"2022-07-08 19:27:59.767117","2022-07-23 22:13:40.638495"
1180,1,1,27.22,"2022-07-13 06:36:31.240472","2022-07-23 22:13:40.652633"
1181,1,1,25.95,"2022-06-25 08:17:39.050531","2022-07-23 22:13:40.663963"
1182,1,1,26.78,"2022-07-01 12:13:13.431452","2022-07-23 22:13:40.674592"
1183,1,1,26.04,"2022-06-25 21:34:36.192194","2022-07-23 22:13:40.685552"
1184,1,1,25.08,"2022-07-09 23:16:49.033983","2022-07-23 22:13:40.692625"
1185,1,1,27.82,"2022-07-14 06:18:11.416991","2022-07-23 22:13:40.699801"
1186,1,1,27.15,"2022-07-12 11:21:25.884656","2022-07-23 22:13:40.710299"
1187,1,1,27.81,"2022-07-07 02:11:03.078963","2022-07-23 22:13:40.718991"
1188,1,1,25.25,"2022-07-05 20:47:15.280953","2022-07-23 22:13:40.736021"
1189,1,1,27.0,"2022-07-17 19:20:32.493655","2022-07-23 22:13:40.748203"
1190,1,1,27.25,"2022-07-23 03:19:58.531794","2022-07-23 22:13:40.758301"
1191,1,1,25.79,"2022-07-19 07:14:29.139799","2022-07-23 22:13:40.769089"
1192,1,1,28.0,"2022-06-25 01:49:02.436691","2022-07-23 22:13:40.776919"
1193,1,1,27.55,"2022-07-07 08:29:22.862370","2022-07-23 22:13:40.784488"
1194,1,1,27.69,"2022-06-27 00:39:42.245727","2022-07-23 22:13:40.797645"
1195,1,1,25.05,"2022-07-06 20:47:29.506821","2022-07-23 22:13:40.806034"
1196,1,1,27.28,"2022-07-04 09:32:40.099455","2022-07-23 22:13:40.818947"
1197,1,1,25.77,"2022-07-05 15:44:05.843884","2022-07-23 22:13:40.838231"
1198,1,1,25.87,"2022-07-10 14:43:33.422838","2022-07-23 22:13:40.852723"
1199,1,1,25.05,"2022-06-24 19:53:17.739539","2022-07-23 22:13:40.862666"
1200,1,1,25.03,"2022-07-13 00:58:22.410236","2022-07-23 22:13:40.873647"
1201,1,1,26.58,"2022-07-12 12:23:59.385383","2022-07-23 22:13:40.881683"
1202,1,1,27.16,"2022-06-25 11:48:16.322047","2022-07-23 22:13:40.892282"
1203,1,1,28.0,"2022-07-23 02:32:24.534918","2022-07-23 22:13:40.906024"
1204,1,1,27.18,"2022-07-10 06:15:19.366689","2022-07-23 22:13:40.918529"
1205,1,1,25.3,"2022-06-24 12:12:59.592368","2022-07-23 22:13:40.928685"
1206,1,1,26.19,"2022-07-11 05:24:37.457695","2022-07-23 22:13:40.937108"
1207,1,1,26.77,"2022-07-15 00:53:10.383654","2022-07-23 22:13:40.946021"
1208,1,1,27.74,"2022-07-02 13:02:00.104838","2022-07-23 22:13:40.965457"
1209,1,1,27.18,"2022-07-22 07:06:53.571203","2022-07-23 22:13:40.976308"
1210,1,1,27.91,"2022-07-18 16:36:26.597700","2022-07-23 22:13:40.986950"
1211,1,1,25.28,"2022-07-18 19:26:14.660752","2022-07-23 22:13:40.994471"
1212,1,1,25.34,"2022-07-23 13:48:50.079401","2022-07-23 22:13:41.004828"
1213,1,1,26.28,"2022-07-05 10:07:36.965638","2022-07-23 22:13:41.016107"
1214,1,1,27.8,"2022-07-02 16:34:24.034364","2022-07-23 22:13:41.030391"
1215,1,1,27.1,"2022-07-06 10:07:46.857613","2022-07-23 22:13:41.040165"
1216,1,1,27.35,"2022-07-17 23:07:42.825039","2022-07-23 22:13:41.048527"
1217,1,1,25.71,"2022-07-13 14:03:20.176075","2022-07-23 22:13:41.057288"
1218,1,1,25.44,"2022-07-12 04:57:13.385440","2022-07-23 22:13:41.064788"
1219,1,1,26.97,"2022-07-16 00:57:19.830552","2022-07-23 22:13:41.076555"
1220,1,1,25.33,"2022-07-08 12:20:36.135072","2022-07-23 22:13:41.089633"
1221,1,1,25.79,"2022-07-04 22:38:40.519188","2022-07-23 22:13:41.100989"
1222,1,1,25.75,"2022-07-22 07:32:48.139781","2022-07-23 22:13:41.108968"
1223,1,1,25.36,"2022-06-30 04:14:04.552587","2022-07-23 22:13:41.118587"
1224,1,1,25.74,"2022-07-16 04:02:37.636843","2022-07-23 22:13:41.128512"
1225,1,1,27.32,"2022-07-20 23:55:34.219418","2022-07-23 22:13:41.135354"
1226,1,1,27.63,"2022-07-13 11:54:10.765563","2022-07-23 22:13:41.146750"
1227,1,1,26.7,"2022-07-19 13:40:34.346717","2022-07-23 22:13:41.161558"
1228,1,1,27.57,"2022-06-25 01:53:30.399276","2022-07-23 22:13:41.176603"
1229,1,1,27.82,"2022-06-30 12:18:38.671898","2022-07-23 22:13:41.189557"
1230,1,1,25.83,"2022-07-23 11:55:38.873125","2022-07-23 22:13:41.198842"
1231,1,1,27.95,"2022-07-06 03:43:51.031458","2022-07-23 22:13:41.213284"
1232,1,1,27.52,"2022-07-12 00:10:24.263835","2022-07-23 22:13:41.232182"
1233,1,1,25.92,"2022-07-04 12:25:02.291119","2022-07-23 22:13:41.254374"
1234,1,1,25.77,"2022-07-18 02:43:50.301638","2022-07-23 22:13:41.268795"
1235,1,1,26.67,"2022-06-29 00:24:48.086123","2022-07-23 22:13:41.280575"
1236,1,1,25.94,"2022-07-22 01:02:15.567463","2022-07-23 22:13:41.292723"
1237,1,1,25.88,"2022-07-13 18:00:54.665281","2022-07-23 22:13:41.301673"
1238,1,1,25.52,"2022-07-09 19:21:16.035806","2022-07-23 22:13:41.317214"
1239,1,1,25.98,"2022-07-14 05:17:43.572250","2022-07-23 22:13:41.333635"
1240,1,1,25.57,"2022-07-08 10:57:34.391235","2022-07-23 22:13:41.349153"
1241,1,1,25.14,"2022-07-21 10:45:53.779177","2022-07-23 22:13:41.359891"
1242,1,1,26.87,"2022-07-05 23:32:42.170969","2022-07-23 22:13:41.370568"
1243,1,1,25.39,"2022-07-13 15:40:40.317233","2022-07-23 22:13:41.381437"
1244,1,1,27.73,"2022-06-27 08:03:02.734779","2022-07-23 22:13:41.391872"
1245,1,1,27.31,"2022-07-11 01:58:29.656490","2022-07-23 22:13:41.410117"
1246,1,1,27.33,"2022-06-25 14:21:40.742478","2022-07-23 22:13:41.426717"
1247,1,1,26.99,"2022-07-14 10:09:28.062348","2022-07-23 22:13:41.439915"
1248,1,1,26.99,"2022-07-02 09:33:50.050559","2022-07-23 22:13:41.452540"
1249,1,1,26.73,"2022-07-19 17:11:42.850416","2022-07-23 22:13:41.462808"
1250,1,1,27.93,"2022-06-24 03:16:25.545140","2022-07-23 22:13:41.478025"
1251,1,1,27.28,"2022-07-11 02:23:15.956601","2022-07-23 22:13:41.493103"
1252,1,1,27.78,"2022-07-16 10:08:13.820093","2022-07-23 22:13:41.500783"
1253,1,1,27.02,"2022-07-11 21:34:54.775554","2022-07-23 22:13:41.508715"
1254,1,1,26.72,"2022-06-28 23:18:14.880780","2022-07-23 22:13:41.516540"
1255,1,1,26.95,"2022-06-28 08:28:35.357170","2022-07-23 22:13:41.528964"
1256,1,1,27.4,"2022-07-10 16:51:05.525551","2022-07-23 22:13:41.541742"
1257,1,1,27.12,"2022-07-05 00:03:33.484748","2022-07-23 22:13:41.554400"
1258,1,1,26.76,"2022-07-11 12:56:17.089596","2022-07-23 22:13:41.569387"
1259,1,1,26.88,"2022-07-01 06:15:23.476138","2022-07-23 22:13:41.581784"
1260,1,1,27.89,"2022-06-28 15:40:08.575966","2022-07-23 22:13:41.591212"
1261,1,1,26.29,"2022-07-06 02:53:14.538448","2022-07-23 22:13:41.597816"
1262,1,1,27.49,"2022-07-10 14:39:19.146681","2022-07-23 22:13:41.608190"
